Date,AAPL,MSFT,IBM,NVDA,GOOGL,AMZN
2018-03-06,41.50453186035156,86.03556060791016,105.42620849609375,5.990322113037109,54.59378433227539,76.88200378417969
2018-03-07,41.119239807128906,86.53341674804688,107.18647003173828,5.982406139373779,55.29499053955078,77.25
2018-03-08,41.567970275878906,87.05892181396484,105.75797271728516,5.9660797119140625,56.0061149597168,77.59300231933594
2018-03-09,42.282135009765625,89.00421142578125,107.85675048828125,6.068739891052246,57.56621551513672,78.94450378417969
2018-03-12,42.690914154052734,89.21624755859375,108.49990844726562,6.178324222564697,57.818626403808594,79.91950225830078
2018-03-13,42.27978515625,87.04047393798828,107.86351776123047,6.1276140213012695,56.52829360961914,79.40899658203125
2018-03-14,41.92034149169922,86.5241928100586,107.05107879638672,6.1530914306640625,56.97361373901367,79.55000305175781
2018-03-15,41.96967697143555,86.82844543457031,108.05982971191406,6.167934417724609,57.058902740478516,79.11599731445312
2018-03-16,41.82167434692383,87.21565246582031,108.49990844726562,6.1961350440979,56.25604248046875,78.58399963378906
2018-03-19,41.18268585205078,85.63915252685547,106.52980041503906,5.96162748336792,54.55262756347656,77.24649810791016
2018-03-20,41.16858673095703,85.86039733886719,105.75119018554688,6.17387056350708,54.34087371826172,79.32550048828125
2018-03-21,40.235923767089844,85.26112365722656,106.08295440673828,6.148638725280762,54.25161361694336,79.09300231933594
2018-03-22,39.66740417480469,82.78108215332031,102.96864318847656,5.98265266418457,52.22585678100586,77.24600219726562
2018-03-23,38.748836517333984,80.37484741210938,100.80215454101562,5.7629899978637695,50.90675354003906,74.77799987792969
2018-03-26,40.58831787109375,86.45964050292969,103.83521270751953,6.047711372375488,52.2724609375,77.79299926757812
2018-03-27,39.54759216308594,82.48611450195312,102.84677124023438,5.578697681427002,49.934288024902344,74.85250091552734
2018-03-28,39.110626220703125,82.4123306274414,103.25971984863281,5.475543975830078,49.84701156616211,71.57099914550781
2018-03-29,39.41603469848633,84.14556121826172,103.87583923339844,5.728850841522217,51.43191146850586,72.36699676513672
2018-04-02,39.157615661621094,81.61022186279297,101.6010513305664,5.468122959136963,50.216461181640625,68.59950256347656
2018-04-03,39.55931854248047,82.70733642578125,101.45209503173828,5.574492454528809,50.5164794921875,69.60250091552734
2018-04-04,40.31580352783203,85.12284851074219,104.34297943115234,5.596507549285889,51.06346130371094,70.52850341796875
2018-04-05,40.59536361694336,85.16893768310547,104.28203582763672,5.476285934448242,51.208763122558594,72.5875015258789
2018-04-06,39.55698013305664,83.18675994873047,101.9395523071289,5.299911975860596,50.08356475830078,70.2614974975586
2018-04-09,39.94929122924805,83.68462371826172,103.3748550415039,5.328604698181152,50.586402893066406,70.30400085449219
2018-04-10,40.701080322265625,85.6299057006836,105.20281219482422,5.637820243835449,51.400177001953125,71.81099700927734
2018-04-11,40.51077651977539,84.68951416015625,105.18251037597656,5.596507549285889,50.83286666870117,71.35250091552734
2018-04-12,40.9101676940918,86.27525329589844,107.01724243164062,5.803310394287109,51.43935775756836,72.42500305175781
2018-04-13,41.048770904541016,85.81430053710938,106.09649658203125,5.726625442504883,51.37736511230469,71.53949737548828
2018-04-16,41.30484390258789,86.81918334960938,106.8953628540039,5.726377010345459,51.87624740600586,72.07499694824219
2018-04-17,41.873355865478516,88.57091522216797,108.9399642944336,5.876036643981934,53.52560806274414,75.19149780273438
2018-04-18,41.779388427734375,88.9120101928711,100.73445892333984,5.847095489501953,53.328739166259766,76.39199829101562
2018-04-19,40.59536361694336,88.60775756835938,99.99649810791016,5.665772914886475,54.02597427368164,77.84549713134766
2018-04-20,38.93209457397461,87.58439636230469,98.100830078125,5.657608509063721,53.42444610595703,76.37449645996094
2018-04-23,38.819305419921875,87.90709686279297,98.75074768066406,5.538127899169922,53.25038528442383,75.89299774169922
2018-04-24,38.278987884521484,85.85118103027344,98.54764556884766,5.4718337059021,50.71285629272461,73.00450134277344
2018-04-25,38.44578170776367,85.10440063476562,98.8049087524414,5.359527111053467,50.730220794677734,73.00849914550781
2018-04-26,38.579689025878906,86.9021987915039,99.33299255371094,5.571276664733887,51.737884521484375,75.89800262451172
2018-04-27,38.13333511352539,88.34037780761719,99.17050170898438,5.598735809326172,51.14974594116211,78.63099670410156
2018-04-30,38.82401657104492,86.21993255615234,98.14144134521484,5.56335973739624,50.51152038574219,78.30650329589844
2018-05-01,39.72613525390625,87.58439636230469,98.16851043701172,5.618771553039551,51.61093521118164,79.11299896240234
2018-05-02,41.48103713989258,86.2107162475586,96.44213104248047,5.598240375518799,50.881961822509766,78.48400115966797
2018-05-03,41.55621337890625,86.72701263427734,96.13070678710938,5.76348352432251,50.894351959228516,78.60399627685547
2018-05-04,43.18659973144531,87.73192596435547,97.43058776855469,5.913637638092041,52.11923599243164,79.04750061035156
2018-05-07,43.499061584472656,88.70919036865234,96.96340942382812,6.15160608291626,52.53877258300781,80.00700378417969
2018-05-08,43.708152770996094,88.33118438720703,96.81446075439453,6.194155216217041,52.495628356933594,79.61949920654297
2018-05-09,44.015892028808594,89.37298583984375,97.62223815917969,6.327240943908691,54.00117874145508,80.4000015258789
2018-05-10,44.6454963684082,90.26727294921875,98.73800659179688,6.4348464012146,54.820404052734375,80.4540023803711
2018-05-11,44.475704193115234,90.07366943359375,98.66957092285156,6.296319007873535,54.716758728027344,80.14550018310547
2018-05-14,44.37192916870117,90.37789154052734,98.77909851074219,6.31685209274292,54.87644958496094,80.0770034790039
2018-05-15,43.96866989135742,89.72332763671875,98.395751953125,6.074428081512451,53.79885482788086,78.80599975585938
2018-05-16,44.379005432128906,89.9548110961914,99.00499725341797,6.085560321807861,53.76017379760742,79.36399841308594
2018-05-17,44.098365783691406,89.05667114257812,98.916015625,6.1276140213012695,53.619834899902344,79.08799743652344
2018-05-18,43.9379997253418,89.22331237792969,98.62852478027344,6.083828449249268,53.04359817504883,78.71849822998047
2018-05-21,44.24930191040039,90.37146759033203,99.59369659423828,6.041775226593018,53.75620651245117,79.27300262451172
2018-05-22,44.138450622558594,90.27888488769531,99.31989288330078,6.003679275512695,53.32477569580078,79.06999969482422
2018-05-23,44.42146682739258,91.35296630859375,99.03237915039062,6.127193450927734,53.85291290283203,80.09300231933594
2018-05-24,44.37192916870117,91.02888488769531,98.62167358398438,6.130905628204346,53.82761001586914,80.15350341796875
2018-05-25,44.47333908081055,91.07521057128906,98.32730865478516,6.170263290405273,53.759674072265625,80.50749969482422
2018-05-29,44.31297302246094,90.7511215209961,96.67071533203125,6.1531829833984375,52.96573257446289,80.64350128173828
2018-05-30,44.21864700317383,91.62150573730469,97.62907409667969,6.262094497680664,53.431884765625,81.24449920654297
2018-05-31,44.070072174072266,91.5196304321289,96.73233032226562,6.242293357849121,54.54915237426758,81.48100280761719
2018-06-01,44.86483383178711,93.32522583007812,97.17044830322266,6.376696586608887,56.28480529785156,82.0770034790039
2018-06-04,45.23979568481445,94.14002990722656,97.91658020019531,6.555657863616943,57.179412841796875,83.26349639892578
2018-06-05,45.58884048461914,94.62154388427734,98.36837768554688,6.561101913452148,57.07923889160156,84.81749725341797
2018-06-06,45.746826171875,94.89928436279297,99.05977630615234,6.563083171844482,56.87740707397461,84.7874984741211
2018-06-07,45.62421417236328,93.40857696533203,99.50470733642578,6.507389545440674,56.25604248046875,84.46499633789062
2018-06-08,45.20914077758789,94.1030044555664,100.03868865966797,6.492042541503906,56.17124557495117,84.19950103759766
2018-06-11,45.098297119140625,93.56597137451172,100.33985900878906,6.450954914093018,56.577392578125,84.45600128173828
2018-06-12,45.345924377441406,93.80671691894531,100.5383529663086,6.499467849731445,56.93890380859375,84.9375
2018-06-13,44.97331237792969,93.38079071044922,100.18242645263672,6.495014667510986,56.742523193359375,85.24299621582031
2018-06-14,44.99688720703125,93.90855407714844,99.39519500732422,6.606645584106445,57.53001403808594,86.19300079345703
2018-06-15,44.5346565246582,92.71409606933594,99.52525329589844,6.565806865692139,57.48836135864258,85.79850006103516
2018-06-18,44.51108169555664,93.3900375366211,98.90230560302734,6.561596870422363,58.69390106201172,86.18949890136719
2018-06-19,43.791778564453125,93.3900375366211,98.50529479980469,6.439816474914551,58.4514045715332,86.73899841308594
2018-06-20,43.982810974121094,94.32523345947266,97.63591003417969,6.492785930633545,58.71818923950195,87.50399780273438
2018-06-21,43.737548828125,93.64928436279297,96.69124603271484,6.36407470703125,57.99269104003906,86.51100158691406
2018-06-22,43.61019515991211,92.9733657836914,96.71177673339844,6.211599349975586,57.98525619506836,85.78350067138672
2018-06-25,42.96165084838867,91.10298156738281,95.00728607177734,5.918778896331787,56.49705123901367,83.15750122070312
2018-06-26,43.494632720947266,91.74188232421875,95.20580291748047,5.989818572998047,56.166778564453125,84.55449676513672
2018-06-27,43.430965423583984,90.31591796875,94.11053466796875,5.834621429443359,55.38920974731445,83.02549743652344
2018-06-28,43.746978759765625,91.32518768310547,95.86296844482422,5.96184778213501,55.87717819213867,85.07250213623047
2018-06-29,43.65500259399414,91.30668640136719,95.63021087646484,5.863830089569092,55.99668884277344,84.98999786376953
2018-07-02,44.14317321777344,92.60298156738281,95.73973083496094,5.996006488800049,56.63739013671875,85.68900299072266
2018-07-03,43.374366760253906,91.7140884399414,95.54124450683594,5.862344741821289,55.35647964477539,84.697998046875
2018-07-05,43.723392486572266,92.37151336669922,96.81446838378906,6.008135795593262,56.59672546386719,84.98650360107422
2018-07-06,44.32948684692383,93.66781616210938,97.5332260131836,6.121995449066162,57.28057861328125,85.53150177001953
2018-07-09,44.945003509521484,94.30671691894531,98.84071350097656,6.169521808624268,57.885581970214844,86.95099639892578
2018-07-10,44.89076614379883,94.55670166015625,99.05977630615234,6.268529891967773,57.878631591796875,87.15350341796875
2018-07-11,44.30826187133789,94.42708587646484,99.21720123291016,6.126946449279785,58.092864990234375,87.75
2018-07-12,45.05113220214844,96.47342681884766,100.25086975097656,6.21852970123291,59.570648193359375,89.83100128173828
2018-07-13,45.12188720703125,97.62155151367188,99.87435150146484,6.171255111694336,59.72735595703125,90.65149688720703
2018-07-16,45.02283477783203,97.14009094238281,99.57315063476562,6.143531799316406,59.3350944519043,91.12449645996094
2018-07-17,45.150184631347656,98.10306549072266,98.2246322631836,6.279421329498291,60.15680694580078,92.19650268554688
2018-07-18,44.902557373046875,97.33454132080078,98.92970275878906,6.230163097381592,60.148372650146484,92.14600372314453
2018-07-19,45.2515983581543,96.66783905029297,102.16072082519531,6.2383317947387695,59.463539123535156,90.64849853515625
2018-07-20,45.14781951904297,98.39936065673828,100.18242645263672,6.2101149559021,59.40303421020508,90.68499755859375
2018-07-23,45.18791961669922,99.97344970703125,99.7374496459961,6.173479080200195,60.05365753173828,90.0999984741211
2018-07-24,45.51571273803711,99.68641662597656,100.20294189453125,6.156155586242676,62.3918342590332,91.46199798583984
